mtop: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[173.1828948, 173.215526]
mHl: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[125.0962127, 125.1027805]
AlsMz: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1178321088, 0.1181951308]
dAle5Mz: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.02753549654, 0.02761745204]
AlemMz: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.007754575116, 0.007755250563]
Mw_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[80.3587893, 80.3619335]
GammaW_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.085976944, 2.090803977]
As_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9277272992, 0.9437390984]
Ruc_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1711540578, 0.1732310999]
RWc_C: 99.994% within the range, 0% underflow, 0.006% overflow
  [min, max]=[0.5, 0.5]
Mz_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[91.18775942, 91.18862719]
GammaZ_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.494496747, 2.494696751]
Aelectron_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1472381822, 0.1474170662]
Amuon_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1471982401, 0.1474513908]
Atau_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1464840732, 0.1481664401]
Abottom_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9338929579, 0.9356775598]
Acharm_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6669545134, 0.6689006606]
sigmaHadron_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[41.47635346, 41.50655089]
Relectron_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.71171599, 20.75492274]
Rmuon_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.7288933, 20.73764278]
Rtau_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.77236018, 20.78869047]
Rbottom_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.2156007321, 0.2161234221]
Rcharm_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.17113214, 0.1732091804]
Mw_FCCee: 100% within the range, 0% underflow, 0% overflow
