mtop: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[173.1877186, 173.2277823]
mHl: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[125.0973202, 125.1018864]
AlsMz: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1178416479, 0.1181768844]
dAle5Mz: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.02756490026, 0.02760211781]
AlemMz: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.007754817551, 0.007755124266]
Mw_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[80.37894216, 80.38232737]
GammaW_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.086863282, 2.091427718]
As_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9262851126, 0.9414495778]
Ruc_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1710987937, 0.1732250539]
RWc_C: 99.9931% within the range, 0% underflow, 0.006875% overflow
  [min, max]=[0.5, 0.5]
Mz_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[91.18778914, 91.18855467]
GammaZ_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.495494498, 2.495734801]
Aelectron_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.147238254, 0.1474161296]
Amuon_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1471983462, 0.147458772]
Atau_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1466187263, 0.1481870927]
Abottom_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9339125903, 0.9355729076]
Acharm_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6668188934, 0.6689786121]
sigmaHadron_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[41.47564082, 41.51081131]
Relectron_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.71339406, 20.75744474]
Rmuon_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.72883504, 20.73765045]
Rtau_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.77135113, 20.78861295]
Rbottom_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.2155875297, 0.2160896604]
Rcharm_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1710768757, 0.1732031321]
Mw_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[80.37894216, 80.38232737]
GammaW_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.086863282, 2.091427718]
Mw_HLLHC: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[80.37894216, 80.38232737]
eeZH_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.015115509, 1.040322191]
eeZHbb_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.015194306, 1.040314056]
eeHvvbb_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.003662907, 1.044031896]
eeZHcc_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9341927768, 1.12486174]
eeZHgg_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9695546873, 1.077794988]
eeZHWW_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9887267212, 1.068312492]
eeZHZZ_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9905543915, 1.070043781]
eeZHtautau_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9911802951, 1.059467911]
eeZHgaga_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.879914437, 1.075116974]
eeZHmumu_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6424565817, 1.390779702]
eeZHZga_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.4771445073, 1.532264456]
muggHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8750403035, 1.043730672]
muggHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9624811861, 1.068473687]
muggHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9602749072, 1.067986144]
muggHtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9398611379, 1.09147993]
muggHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9503906506, 1.082745639]
muggHmumuHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6043898674, 1.391589181]
muggHZgaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.4594462848, 1.542863412]
muVBFgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.86221983, 1.064291799]
muVBFZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9757703447, 1.06478243]
muVBFWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9748303778, 1.063248652]
muVBFtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9732415052, 1.061381727]
muVBFmumuHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6323578873, 1.380826475]
muVBFZgaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.4663705007, 1.536013849]
muWHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8784177113, 1.086754983]
muWHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9867533938, 1.097633594]
muWHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9846446537, 1.096220537]
muWHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.000250555, 1.066230774]
muZHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.883857212, 1.086857305]
muZHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9878362846, 1.096931319]
muZHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9868487127, 1.093823099]
muZHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.001547522, 1.062553368]
muttHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.7718454897, 1.087141565]
muttHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8454182812, 1.152541734]
muttHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8430132063, 1.151376258]
muttHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8326701205, 1.136601]
muttHtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8270402726, 1.139898153]
GammaHRatio: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9764570269, 1.050315539]
deltalHHH_HLLHC: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.004746849876, 0.06221058711]
gHZZeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9984860866, 1.020781696]
gHWWeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9976814538, 1.019949316]
gHAAeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9299828965, 1.027427017]
deltagHZA_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.2718210155, 0.2688058319]
deltag1Z_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00191761518, 0.001588514816]
deltaKgamma_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002307113428, 0.003032281537]
lambdaZ_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0008383675219, 0.000933769397]
gHGGeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9774947379, 1.036710734]
deltagHcc_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.04464720674, 0.06227019062]
deltagHbb_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01604424553, 0.02900832686]
deltagHtata_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01992086105, 0.03438735215]
deltagHmumu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1897458187, 0.1890811712]
GammaH_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9764570269, 1.050315539]
deltagZeeL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001011520136, 0.0004593793655]
deltagZeeR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001591532238, 0.0005418133866]
deltaUWeve_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005805937154, 0.0007545350324]
deltagZmumuL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-6.511702356e-05, 0.0005115742505]
deltagZmumuR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-7.59842712e-05, 0.0006135578396]
deltaUWmuvmu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005383296212, 0.0008657347767]
deltagZtataL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000245511235, 0.0007093476258]
deltagZtataR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004682779185, 0.0008860782199]
deltaUWtavta_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006759856628, 0.001018125372]
deltaguL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00285034756, 0.003025871175]
deltaguR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.004312064323, 0.003888256539]
deltagdL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002892716877, 0.003166266491]
deltagdR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.04948861959, 0.08034944922]
deltagbL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004641670031, 0.0009757144991]
deltagbR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.006709874926, 0.007125215918]
delgZeeL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000132233554, 2.911691575e-05]
delgZeeR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-3.37642143e-05, 0.0001149442903]
delUWeve_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005805937154, 0.0007545350324]
delgZmumuL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001472581845, 1.874409977e-05]
delgZmumuR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-1.611987612e-05, 0.0001301644447]
delUWmuvmu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005383296212, 0.0008657347767]
delgZtataL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0002041874633, 7.067104718e-05]
delgZtataR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-9.934398187e-05, 0.0001879792388]
delUWtavta_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006759856628, 0.001018125372]
delguL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001022045612, 0.001084978718]
delguR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005499234434, 0.0006098605716]
delgdL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001359226993, 0.001241797601]
delgdR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003499618193, 0.005681989877]
delgbL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004188589065, 0.0001992594783]
delgbR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004744939906, 0.0005038657628]
eHWWpar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001265242837, 0.001308098788]
eHZZpar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00112847218, 0.001049335761]
eHZgapar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001119467817, 0.0009708429542]
Mz_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[91.18778914, 91.18855467]
GammaZ_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.495494498, 2.495734801]
sigmaHadron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[41.47564082, 41.51081131]
Relectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.71339406, 20.75744474]
Rmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.72883504, 20.73765045]
Rtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.77135113, 20.78861295]
AFBelectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01625932866, 0.01629862289]
AFBmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01626229581, 0.01629508553]
AFBtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01619903748, 0.01637382002]
Aelectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.147238254, 0.1474161296]
Amuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1471983462, 0.147458772]
Atau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1466187263, 0.1481870927]
AelectronPtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.147238254, 0.1474161296]
AtauPtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1466187263, 0.1481870927]
Rbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.2155875297, 0.2160896604]
